PersonId,AttributeKey,AttributeValue
3866,IndCampus,Sojourn New Albany
3866,IndFamPosition,Child
3867,IndCampus,Sojourn New Albany
3867,IndFamPosition,Child
3868,IndCampus,Sojourn Midtown
3868,IndFamPosition,Primary Contact
3869,IndCampus,Sojourn Midtown
3869,IndFamPosition,Child
3870,IndCampus,Sojourn Midtown
3870,IndFamPosition,Child
3871,IndCampus,Sojourn Midtown
3871,IndFamPosition,Primary Contact
3872,IndCampus,Sojourn Midtown
3872,IndFamPosition,Spouse
3873,IndCampus,Sojourn Midtown
3873,IndFamPosition,Child
3874,IndCampus,Sojourn Midtown
3874,IndFamPosition,Child
3875,IndCampus,Sojourn Midtown
3875,IndFamPosition,Primary Contact
3876,IndCampus,Sojourn Midtown
3876,IndFamPosition,Spouse
3877,IndCampus,Sojourn Midtown
3877,IndFamPosition,Child
3878,IndCampus,Sojourn Midtown
3878,IndLimitAccessUser,1
3878,IndFamPosition,Primary Contact
3879,IndCampus,Sojourn Midtown
3879,IndFamPosition,Primary Contact
3881,IndCampus,Sojourn Midtown
3881,IndLimitAccessUser,1
3881,IndFamPosition,Primary Contact
3882,IndCampus,Sojourn Midtown
3882,IndLimitAccessUser,1
3882,IndFamPosition,Primary Contact
3883,IndCampus,Sojourn Midtown
3883,IndFamPosition,Primary Contact
3884,IndCampus,Sojourn Midtown
3884,IndFamPosition,Primary Contact
3885,IndCampus,Sojourn Midtown
3885,IndFamPosition,Primary Contact
3886,IndCampus,Sojourn Midtown
3886,IndFamPosition,Primary Contact
3887,IndCampus,Sojourn Midtown
3887,IndFamPosition,Primary Contact
3888,IndCampus,Sojourn Midtown
3888,IndFamPosition,Primary Contact
3889,IndCampus,Sojourn Midtown
3889,IndFamPosition,Primary Contact
3890,IndCampus,Sojourn Midtown
3890,IndFamPosition,Spouse
3891,IndCampus,Sojourn Midtown
3891,IndFamPosition,Child
3892,IndCampus,Sojourn Midtown
3892,IndFamPosition,Child
3893,IndCampus,Sojourn Midtown
3893,IndFamPosition,Child
3894,IndCampus,Sojourn Midtown
3894,IndFamPosition,Child
3895,IndAllergies,severe nut allergy
3895,IndCampus,Sojourn Midtown
3895,IndFamPosition,Child
3896,IndCampus,Sojourn Midtown
3896,IndFamPosition,Primary Contact
3898,IndCampus,Sojourn Midtown
3898,IndFamPosition,Spouse
3897,MembershipDate,2005-12-07T00:00:00.0000000
3897,IndCampus,Sojourn Midtown
3897,IndSpiritualMaturity,Leading
3897,IndBaptized,Baptized
3897,IndFamPosition,Primary Contact
3897,IndReasonLeft,Moved Out of Town
3897,IndAnniversary,2003-01-04T00:00:00.0000000
3901,MembershipDate,2005-12-07T00:00:00.0000000
3901,IndAllergies,eliz's cell 727-9235
3901,IndCampus,Sojourn Midtown
3901,IndAgeBracket,19 - 24
3901,IndSpiritualMaturity,Leading
3901,IndBaptized,Baptized
3901,IndFamPosition,Spouse
3901,IndReasonLeft,Moved Out of Town
3901,IndAnniversary,2003-01-04T00:00:00.0000000
3906,IndCampus,Sojourn Midtown
3906,IndLimitAccessUser,1
3906,IndFamPosition,Child
3907,IndAllergies,please limit process
3907,IndCampus,Sojourn Midtown
3907,IndFamPosition,Child
3908,IndCampus,Sojourn Midtown
3908,IndLimitAccessUser,1
3908,IndFamPosition,Child
3900,IndCampus,Sojourn Midtown
3900,IndFamPosition,Primary Contact
3902,IndCampus,Sojourn Midtown
3902,IndFamPosition,Spouse
3903,IndCampus,Sojourn Midtown
3903,IndFamPosition,Child
3905,IndCampus,Sojourn Midtown
3905,IndFamPosition,Primary Contact
3910,IndCampus,Sojourn Midtown
3910,IndFamPosition,Primary Contact
3912,IndCampus,Sojourn Midtown
3912,IndFamPosition,Primary Contact
3913,IndCampus,Sojourn Midtown
3913,IndFamPosition,Primary Contact
3914,IndCampus,Sojourn Midtown
3914,IndFamPosition,Primary Contact
3915,IndCampus,Sojourn Midtown
3915,IndFamPosition,Primary Contact
3916,IndCampus,Sojourn Midtown
3916,IndFamPosition,Primary Contact
3917,IndCampus,Sojourn Midtown
3917,IndFamPosition,Primary Contact
3918,IndCampus,Sojourn Midtown
3918,IndBaptized,Baptized
3918,IndFamPosition,Primary Contact
3920,IndCampus,Sojourn Midtown
3920,IndBaptized,Baptized
3920,IndFamPosition,Spouse
3922,IndCampus,Sojourn Midtown
3922,IndFamPosition,Child
3923,IndCampus,Sojourn Midtown
3923,IndFamPosition,Child
3924,IndCampus,Sojourn Midtown
3924,IndFamPosition,Child
3919,IndCampus,Sojourn Midtown
3919,IndFamPosition,Primary Contact
19990,MembershipDate,2010-01-01T00:00:00.0000000
19990,IndCampus,Sojourn New Albany
19990,IndBaptized,Baptized
19990,IndFamPosition,Primary Contact
3926,MembershipDate,2010-01-01T00:00:00.0000000
3926,IndCampus,Sojourn New Albany
3926,IndBaptized,Baptized
3926,IndFamPosition,Spouse
3927,IndCampus,Sojourn New Albany
3927,IndFamPosition,Child
3929,IndCampus,Sojourn Midtown
3929,IndFamPosition,Primary Contact
3930,IndCampus,Sojourn Midtown
3930,IndFamPosition,Primary Contact
3931,IndCampus,Sojourn Midtown
3931,IndFamPosition,Primary Contact
3932,MembershipDate,2008-01-12T00:00:00.0000000
3932,IndAllergies,None
3932,IndSchoolName,SBTS
3932,IndCampus,Sojourn Midtown
3932,IndMilitary,None
3932,IndSpiritualMaturity,Stable
3932,IndBaptized,Baptized
3932,IndHowtheyheard,Friend
3932,IndFamPosition,Primary Contact
3932,IndAnniversary,2009-05-09T00:00:00.0000000
3933,IndCampus,Sojourn Midtown
3933,IndBaptized,Baptized
3933,IndFamPosition,Spouse
3933,IndAnniversary,2009-05-09T00:00:00.0000000
3934,IndCampus,Sojourn Midtown
3934,IndFamPosition,Primary Contact
3935,IndCampus,Sojourn Midtown
3935,IndFamPosition,Primary Contact
3936,IndCampus,Sojourn Midtown
3936,IndFamPosition,Primary Contact
3936,IndAnniversary,2005-10-08T00:00:00.0000000
3937,IndWorkTitle,Kosair Children's Ho
3937,IndAllergies,None
3937,IndCampus,Sojourn Midtown
3937,IndFamPosition,Spouse
3937,IndAnniversary,2005-10-08T00:00:00.0000000
3938,IndCampus,Sojourn Midtown
3938,IndFamPosition,Primary Contact
3939,IndCampus,Sojourn Midtown
3939,IndFamPosition,Primary Contact
3940,IndCampus,Sojourn Midtown
3940,IndFamPosition,Primary Contact
3941,MembershipDate,2007-12-12T00:00:00.0000000
3941,IndCampus,Sojourn East
3941,IndSpiritualMaturity,Stable
3941,IndBaptized,Baptized
3941,IndLimitAccessUser,1
3941,IndFamPosition,Primary Contact
3941,IndAnniversary,2006-01-14T00:00:00.0000000
3942,MembershipDate,2007-12-12T00:00:00.0000000
3942,IndCampus,Sojourn East
3942,IndSpiritualMaturity,Stable
3942,IndBaptized,Baptized
3942,IndFamPosition,Spouse
3942,IndAnniversary,2006-01-14T00:00:00.0000000
3943,IndCampus,Sojourn East
3943,IndLimitAccessUser,1
3943,IndFamPosition,Child
3944,IndCampus,Sojourn Midtown
3944,IndFamPosition,Primary Contact
3945,IndCampus,Sojourn Midtown
3945,IndFamPosition,Spouse
3946,IndCampus,Sojourn Midtown
3946,IndFamPosition,Child
3947,IndCampus,Sojourn Midtown
3947,IndFamPosition,Child
3948,IndCampus,Sojourn Midtown
3948,IndFamPosition,Child
3949,IndCampus,Sojourn Midtown
3949,IndFamPosition,Child
3950,IndCampus,Sojourn Midtown
3950,IndFamPosition,Child
3951,IndCampus,Sojourn Midtown
3951,IndFamPosition,Primary Contact
3952,IndCampus,Sojourn Midtown
3952,IndFamPosition,Child
3953,IndCampus,Sojourn Midtown
3953,IndFamPosition,Primary Contact
3954,IndCampus,Sojourn Midtown
3954,IndFamPosition,Spouse
3955,IndCampus,Sojourn Midtown
3955,IndFamPosition,Child
3956,IndCampus,Sojourn Midtown
3956,IndLimitAccessUser,1
3956,IndFamPosition,Child
3957,IndCampus,Sojourn Midtown
3957,IndLimitAccessUser,1
3957,IndFamPosition,Child
3958,IndCampus,Sojourn Midtown
3958,IndFamPosition,Primary Contact
3959,IndCampus,Sojourn Midtown
3959,IndFamPosition,Spouse
3960,IndCampus,Sojourn Midtown
3960,IndFamPosition,Primary Contact
3961,IndCampus,Sojourn Midtown
3961,IndFamPosition,Primary Contact
3962,IndCampus,Sojourn Midtown
3962,IndFamPosition,Primary Contact
3963,IndCampus,Sojourn Midtown
3963,IndFamPosition,Child
3964,IndCampus,Sojourn Midtown
3964,IndFamPosition,Child
3965,IndCampus,Sojourn Midtown
3965,IndFamPosition,Primary Contact
3966,IndCampus,Sojourn Midtown
3966,IndFamPosition,Spouse
3967,IndCampus,Sojourn Midtown
3967,IndFamPosition,Child
3968,IndCampus,Sojourn Midtown
3968,IndFamPosition,Primary Contact
3970,IndCampus,Sojourn Midtown
3970,IndFamPosition,Spouse
3969,IndCampus,Sojourn Midtown
3969,IndFamPosition,Primary Contact
3971,IndCampus,Sojourn Midtown
3971,IndFamPosition,Primary Contact
3972,IndCampus,Sojourn Midtown
3972,IndFamPosition,Spouse
3973,IndCampus,Sojourn Midtown
3973,IndFamPosition,Child
3974,IndCampus,Sojourn Midtown
3974,IndFamPosition,Child
3975,IndCampus,Sojourn Midtown
3975,IndFamPosition,Primary Contact
3976,IndCampus,Sojourn Midtown
3976,IndFamPosition,Child
3977,IndCampus,Sojourn Midtown
3977,IndFamPosition,Primary Contact
3978,IndCampus,Sojourn Midtown
3978,IndFamPosition,Child
3979,IndCampus,Sojourn Midtown
3979,IndFamPosition,Primary Contact
3980,IndCampus,Sojourn Midtown
3980,IndFamPosition,Primary Contact
3981,MembershipDate,2007-11-15T00:00:00.0000000
3981,IndCampus,Sojourn East
3981,IndSpiritualMaturity,Stable
3981,IndBaptized,Baptized
3981,IndFamPosition,Primary Contact
3982,IndCampus,Sojourn Midtown
3982,IndFamPosition,Primary Contact
3983,IndCampus,Sojourn Midtown
3983,IndFamPosition,Primary Contact
3984,IndCampus,Sojourn Midtown
3984,IndFamPosition,Primary Contact
3986,IndCampus,Sojourn Midtown
3986,IndFamPosition,Spouse
3985,IndCampus,Sojourn Midtown
3985,IndBaptized,Baptized
3985,IndFamPosition,Primary Contact
3987,IndCampus,Sojourn Midtown
3987,IndFamPosition,Primary Contact
3988,IndCampus,Sojourn Midtown
3988,IndFamPosition,Primary Contact
3989,IndCampus,Sojourn Midtown
3989,IndLimitAccessUser,1
3989,IndFamPosition,Child
3990,IndCampus,Sojourn Midtown
3990,IndLimitAccessUser,1
3990,IndFamPosition,Other
3991,IndCampus,Sojourn Midtown
3991,IndFamPosition,Primary Contact
3992,IndCampus,Sojourn Midtown
3992,IndFamPosition,Spouse
3993,IndCampus,Sojourn Midtown
3993,IndFamPosition,Primary Contact
3994,MembershipDate,2008-08-27T00:00:00.0000000
3994,IndSchoolName,SBTS
3994,IndCampus,Sojourn Midtown
3994,IndAgeBracket,19 - 24
3994,IndBaptized,Baptized
3994,IndHowtheyheard,Friend
3994,IndFamPosition,Primary Contact
3995,IndCampus,Sojourn Midtown
3995,IndAgeBracket,19 - 24
3995,IndHowtheyheard,Friend
3995,IndFamPosition,Primary Contact
3996,IndCampus,Sojourn Midtown
3996,IndAgeBracket,35 - 44
3996,IndHowtheyheard,Friend
3996,IndFamPosition,Primary Contact
3997,IndCampus,Sojourn Midtown
3997,IndFamPosition,Primary Contact
3998,IndCampus,Sojourn Midtown
3998,IndFamPosition,Spouse
3999,MembershipDate,2011-09-12T00:00:00.0000000
3999,IndCampus,Sojourn Midtown
3999,IndAgeBracket,25 - 34
3999,IndBaptized,Baptized
3999,IndHowtheyheard,Friend
3999,IndFamPosition,Primary Contact
3999,IndAnniversary,2005-07-09T00:00:00.0000000
4000,MembershipDate,2011-09-12T00:00:00.0000000
4000,IndCampus,Sojourn Midtown
4000,IndAgeBracket,19 - 24
4000,IndBaptized,Baptized
4000,IndHowtheyheard,Friend
4000,IndFamPosition,Spouse
4000,IndAnniversary,2005-07-09T00:00:00.0000000
4001,IndCampus,Sojourn Midtown
4001,IndFamPosition,Child
4004,IndCampus,Sojourn Midtown
4004,IndLimitAccessUser,1
4004,IndFamPosition,Other
4005,IndCampus,Sojourn Midtown
4005,IndAgeBracket,19 - 24
4005,IndHowtheyheard,Friend
4005,IndFamPosition,Primary Contact
4006,IndCampus,Sojourn Midtown
4006,IndAgeBracket,19 - 24
4006,IndFamPosition,Primary Contact
4007,IndCampus,Sojourn Midtown
4007,IndFamPosition,Primary Contact
4008,IndCampus,Sojourn Midtown
4008,IndFamPosition,Child
4009,MembershipDate,2010-01-27T00:00:00.0000000
4009,IndCampus,Sojourn East
4009,IndBaptized,Baptized
4009,IndFamPosition,Primary Contact
4009,IndReasonLeft,Transferred - Letter
4010,MembershipDate,2010-01-27T00:00:00.0000000
4010,IndCampus,Sojourn East
4010,IndBaptized,Baptized
4010,IndFamPosition,Spouse
4010,IndReasonLeft,Transferred - Letter
4011,IndCampus,Sojourn Midtown
4011,IndFamPosition,Child
4012,MembershipDate,2007-10-01T00:00:00.0000000
4012,IndCampus,Sojourn Midtown
4012,IndMilitary,None
4012,IndSpiritualMaturity,Leading
4012,IndBaptized,Baptized
4012,IndFamPosition,Primary Contact
4012,IndAnniversary,1998-08-08T00:00:00.0000000
4013,MembershipDate,2007-10-01T00:00:00.0000000
4013,IndCampus,Sojourn Midtown
4013,IndSpiritualMaturity,Stable
4013,IndBaptized,Baptized
4013,IndFamPosition,Spouse
4013,IndAnniversary,1998-08-08T00:00:00.0000000
4014,IndCampus,Sojourn Midtown
4014,IndFamPosition,Child
4015,IndAllergies,Girls have cochlear
4015,IndCampus,Sojourn Midtown
4015,IndFamPosition,Child
4016,IndAllergies,Girls have cochlear
4016,IndCampus,Sojourn Midtown
4016,IndFamPosition,Child
4017,IndCampus,Sojourn Midtown
4017,IndFamPosition,Primary Contact
4018,IndCampus,Sojourn Midtown
4018,IndFamPosition,Child
4019,IndCampus,Sojourn Midtown
4019,IndFamPosition,Child
4020,IndCampus,Sojourn Midtown
4020,IndAgeBracket,19 - 24
4020,IndHowtheyheard,Friend
4020,IndLimitAccessUser,1
4020,IndFamPosition,Primary Contact
4021,IndCampus,Sojourn Midtown
4021,IndAgeBracket,19 - 24
4021,IndHowtheyheard,Friend
4021,IndLimitAccessUser,1
4021,IndFamPosition,Primary Contact
4022,MembershipDate,2007-10-14T00:00:00.0000000
4022,IndCampus,Sojourn Midtown
4022,IndAgeBracket,25 - 34
4022,IndSpiritualMaturity,Stable
4022,IndBaptized,Baptized
4022,IndFamPosition,Primary Contact
4022,IndAnniversary,2013-05-11T00:00:00.0000000
1553,IndCampus,Sojourn Midtown
1553,IndLimitAccessUser,1
1553,IndFamPosition,Primary Contact
4023,IndCampus,Sojourn Midtown
4023,IndAgeBracket,25 - 34
4023,IndHowtheyheard,Friend
4023,IndLimitAccessUser,1
4023,IndFamPosition,Primary Contact
4024,IndCampus,Sojourn Midtown
4024,IndFamPosition,Child
4025,IndCampus,Sojourn Midtown
4025,IndFamPosition,Child
4026,IndCampus,Sojourn Midtown
4026,IndFamPosition,Primary Contact
4028,IndCampus,Sojourn Midtown
4028,IndFamPosition,Spouse
4029,IndCampus,Sojourn Midtown
4029,IndLimitAccessUser,1
4029,IndFamPosition,Child
4030,IndCampus,Sojourn Midtown
4030,IndLimitAccessUser,1
4030,IndFamPosition,Child
4027,IndCampus,Sojourn Midtown
4027,IndAgeBracket,19 - 24
4027,IndLimitAccessUser,1
4027,IndFamPosition,Primary Contact
4031,IndCampus,Sojourn Midtown
4031,IndFamPosition,Primary Contact
4032,IndCampus,Sojourn Midtown
4032,IndFamPosition,Primary Contact
4033,IndCampus,Sojourn Midtown
4033,IndFamPosition,Child
4034,IndCampus,Sojourn Midtown
4034,IndFamPosition,Child
4035,IndCampus,Sojourn Midtown
4035,IndFamPosition,Primary Contact
4036,IndCampus,Sojourn Midtown
4036,IndLimitAccessUser,1
4036,IndFamPosition,Spouse
4037,IndCampus,Sojourn Midtown
4037,IndFamPosition,Child
4038,IndCampus,Sojourn Midtown
4038,IndFamPosition,Child
4039,IndCampus,Sojourn Midtown
4039,IndFamPosition,Child
4040,IndCampus,Sojourn Midtown
4040,IndFamPosition,Primary Contact
4041,IndCampus,Sojourn Midtown
4041,IndFamPosition,Spouse
4042,IndAllergies,NKA
4042,IndCampus,Sojourn Midtown
4042,IndFamPosition,Child
4043,IndCampus,Sojourn Midtown
4043,IndFamPosition,Primary Contact
4044,IndCampus,Sojourn Midtown
4044,IndFamPosition,Spouse
4045,IndAllergies,"All milk, dairy, egg"
4045,IndCampus,Sojourn Midtown
4045,IndFamPosition,Child
4046,IndCampus,Sojourn Midtown
4046,IndFamPosition,Primary Contact
4047,IndCampus,Sojourn Midtown
4047,IndFamPosition,Child
4048,IndCampus,Sojourn Midtown
4048,IndLimitAccessUser,1
4048,IndFamPosition,Child
4049,IndCampus,Sojourn Midtown
4049,IndLimitAccessUser,1
4049,IndFamPosition,Child
4050,IndCampus,Sojourn Midtown
4050,IndFamPosition,Primary Contact
4051,IndCampus,Sojourn Midtown
4051,IndFamPosition,Spouse
4052,IndAllergies,"milk, dairy and eggs"
4052,IndCampus,Sojourn Midtown
4052,IndFamPosition,Child
4053,IndCampus,Sojourn Midtown
4053,IndFamPosition,Primary Contact
4054,IndAllergies,none
4054,IndCampus,Sojourn Midtown
4054,IndFamPosition,Child
4055,IndCampus,Sojourn Midtown
4055,IndHowtheyheard,ABC TV
4055,IndLimitAccessUser,1
4055,IndFamPosition,Primary Contact
4056,MembershipDate,2016-05-08T00:00:00.0000000
4056,IndCampus,Sojourn Midtown
4056,IndMilitary,None
4056,IndFamPosition,Primary Contact
4057,IndCampus,Sojourn Midtown
4057,IndFamPosition,Primary Contact
4058,MembershipDate,2011-11-14T00:00:00.0000000
4058,IndCampus,Sojourn East
4058,IndBaptized,Baptized
4058,IndFamPosition,Primary Contact
4059,MembershipDate,2008-06-04T00:00:00.0000000
4059,IndCampus,Sojourn New Albany
4059,IndBaptized,Baptized
4059,IndFamPosition,Primary Contact
4060,MembershipDate,2008-06-04T00:00:00.0000000
4060,IndCampus,Sojourn New Albany
4060,IndBaptized,Baptized
4060,IndFamPosition,Spouse
4061,IndCampus,Sojourn New Albany
4061,IndFamPosition,Child
4062,IndCampus,Sojourn New Albany
4062,IndFamPosition,Child
4063,IndCampus,Sojourn New Albany
4063,IndFamPosition,Child
4064,IndCampus,Sojourn New Albany
4064,IndLimitAccessUser,1
4064,IndFamPosition,Child
4065,IndCampus,Sojourn New Albany
4065,IndLimitAccessUser,1
4065,IndFamPosition,Other
4066,IndCampus,Sojourn New Albany
4066,IndFamPosition,Other
4067,MembershipDate,2007-12-05T00:00:00.0000000
4067,IndCampus,Sojourn Midtown
4067,IndMilitary,Marines
4067,IndSpiritualMaturity,Stable
4067,IndBaptized,Baptized
4067,IndHowtheyheard,Sojourn Website
4067,IndFamPosition,Primary Contact
4067,IndAnniversary,1998-08-21T00:00:00.0000000
4068,MembershipDate,2007-12-05T00:00:00.0000000
4068,IndCampus,Sojourn Midtown
4068,IndSpiritualMaturity,Stable
4068,IndBaptized,Baptized
4068,IndHowtheyheard,Sojourn Website
4068,IndFamPosition,Spouse
4068,IndAnniversary,1998-08-21T00:00:00.0000000
4069,IndCampus,Sojourn Midtown
4069,IndFamPosition,Child
4070,IndCampus,Sojourn Midtown
4070,IndFamPosition,Child
4071,IndCampus,Sojourn Midtown
4071,IndFamPosition,Primary Contact
4072,IndCampus,Sojourn Midtown
4072,IndFamPosition,Child
4073,IndCampus,Sojourn Midtown
4073,IndFamPosition,Child
4074,IndCampus,Sojourn Midtown
4074,IndFamPosition,Child
4075,IndCampus,Sojourn Midtown
4075,IndFamPosition,Primary Contact
4076,IndCampus,Sojourn Midtown
4076,IndFamPosition,Spouse
4077,IndAllergies,peanuts
4077,IndCampus,Sojourn Midtown
4077,IndFamPosition,Child
4078,IndCampus,Sojourn Midtown
4078,IndFamPosition,Primary Contact
4079,IndCampus,Sojourn Midtown
4079,IndFamPosition,Spouse
4080,IndCampus,Sojourn Midtown
4080,IndFamPosition,Child
4081,IndCampus,Sojourn Midtown
4081,IndFamPosition,Primary Contact
4082,IndCampus,Sojourn Midtown
